aX,aY,aZ,gX,gY,gZ
-0.032,0.300,1.072,-14.587,-2.136,8.179
-0.039,0.315,1.112,-14.465,3.723,4.272
-0.043,0.321,1.140,-13.123,8.057,2.319
-0.040,0.327,1.164,-11.536,10.498,1.831
-0.034,0.336,1.180,-9.277,10.986,1.770
-0.033,0.351,1.194,-6.104,9.949,1.953
-0.034,0.350,1.195,-2.502,8.606,1.770
-0.027,0.361,1.177,1.282,8.057,1.770
-0.023,0.377,1.155,3.784,7.690,1.831
-0.030,0.388,1.135,5.310,6.714,1.038
-0.040,0.404,1.109,7.080,6.287,-0.244
-0.044,0.413,1.069,10.132,7.385,-0.916
-0.033,0.439,1.008,14.282,9.033,-0.610
-0.010,0.457,0.936,16.968,8.789,0.549
0.001,0.461,0.877,17.517,7.324,2.686
0.010,0.473,0.832,17.395,5.676,4.028
0.026,0.480,0.792,16.663,5.127,5.005
0.042,0.479,0.755,14.343,6.042,5.920
0.052,0.476,0.735,10.864,6.592,6.592
0.055,0.476,0.735,7.385,6.958,7.019
0.061,0.473,0.742,4.456,7.446,7.202
0.067,0.466,0.759,2.258,8.362,8.057
0.078,0.453,0.771,0.427,8.850,9.338
0.090,0.439,0.784,-0.732,8.057,10.193
0.092,0.427,0.801,-1.892,6.653,10.254
0.098,0.416,0.819,-2.930,6.104,9.521
0.097,0.408,0.841,-4.517,5.798,8.667
0.091,0.394,0.864,-6.104,5.066,7.935
0.090,0.385,0.880,-7.202,4.272,7.446
0.097,0.383,0.889,-7.751,4.028,7.446
0.094,0.387,0.904,-8.484,3.418,7.690
0.093,0.390,0.920,-8.972,3.113,7.263
0.088,0.395,0.935,-8.606,3.235,6.165
0.087,0.397,0.940,-7.019,3.845,5.371
0.089,0.404,0.936,-4.883,4.028,4.761
0.095,0.430,0.927,-2.625,3.296,3.479
0.082,0.437,0.920,-0.916,2.747,1.038
0.064,0.440,0.911,0.977,3.723,-1.160

-0.113,-0.882,2.083,-58.838,14.771,19.531
-0.086,-1.026,2.181,-60.486,1.038,34.180
-0.003,-1.158,2.191,-60.059,-10.620,38.086
0.121,-1.188,2.066,-53.589,-20.142,41.382
0.274,-1.097,1.861,-37.659,-29.602,43.701
0.404,-0.947,1.595,-20.813,-40.161,35.522
0.466,-0.804,1.309,-9.705,-47.363,12.939
0.485,-0.599,0.962,-7.629,-38.208,-16.541
0.485,-0.425,0.626,-6.348,-21.240,-48.218
0.466,-0.194,0.333,-13.733,-0.732,-78.247
0.422,0.116,0.096,-25.696,13.855,-105.347
0.356,0.443,-0.102,-40.161,19.653,-121.216
0.291,0.855,-0.262,-49.072,18.311,-119.263
0.221,1.229,-0.352,-53.833,13.611,-103.882
0.228,1.528,-0.447,-61.218,7.568,-78.735
0.270,1.782,-0.491,-69.885,-6.226,-47.424
0.374,1.979,-0.480,-74.402,-32.227,-13.611
0.429,2.142,-0.366,-78.003,-65.430,12.390
0.412,2.277,-0.179,-77.515,-95.093,28.748
0.397,2.370,-0.046,-71.777,-113.892,35.950
0.327,2.381,0.055,-67.200,-122.559,32.471
0.200,2.308,0.172,-64.392,-115.784,12.451
-0.033,2.192,0.167,-62.744,-99.182,7.019
-0.150,2.054,0.177,-51.270,-82.336,-1.709
-0.262,1.892,0.167,-35.828,-56.946,-5.310
-0.301,1.734,0.146,-16.907,-33.264,-3.540
-0.249,1.588,0.128,0.793,-14.282,-1.526
-0.172,1.434,0.130,14.832,-0.061,2.258
-0.070,1.297,0.135,25.818,12.207,6.531
0.054,1.194,0.144,33.752,24.780,9.583
0.197,1.105,0.165,36.926,37.964,9.338
0.334,1.022,0.215,36.072,49.011,6.104
0.425,0.950,0.273,34.302,54.504,1.587
0.470,0.870,0.376,34.485,52.612,-3.052
0.404,0.815,0.514,29.846,46.997,-7.324
0.337,0.719,0.675,23.621,43.884,-8.240
0.271,0.622,0.786,20.813,42.297,-3.113
0.218,0.536,0.818,20.020,38.452,6.531
0.144,0.496,0.819,20.386,31.433,18.066
0.094,0.464,0.791,21.484,24.170,27.954
0.087,0.443,0.739,22.888,18.982,36.377
0.092,0.423,0.688,23.743,15.747,41.748
0.088,0.393,0.654,25.024,15.076,42.114
0.090,0.367,0.636,27.100,15.503,38.818
0.098,0.319,0.642,28.564,16.357,32.715
0.105,0.268,0.663,28.748,17.883,26.184
0.117,0.232,0.699,26.001,19.531,20.630
0.127,0.215,0.750,18.433,18.433,15.686
0.098,0.249,0.800,10.315,14.587,12.390
0.072,0.291,0.829,4.089,11.047,10.559
0.067,0.313,0.921,1.831,7.812,9.521
0.055,0.366,0.934,-2.380,10.254,9.277
0.063,0.397,0.920,-5.432,14.832,9.949
0.041,0.437,0.912,-4.150,16.846,10.864
0.028,0.459,0.902,-4.761,15.808,9.521
0.005,0.444,0.905,-4.883,14.587,5.920
-0.016,0.436,0.911,-2.625,14.526,4.211
-0.020,0.436,0.914,1.099,15.808,4.272
-0.002,0.446,0.915,4.028,16.052,4.517
0.016,0.456,0.928,6.042,13.916,4.028
0.025,0.466,0.944,8.606,10.681,2.808
0.028,0.502,0.953,13.062,7.568,1.282
0.029,0.512,0.946,17.639,6.714,-2.014
0.024,0.505,0.934,19.714,8.606,-5.859
0.035,0.497,0.922,18.433,10.437,-5.188
0.027,0.496,0.905,17.334,7.690,-2.686
0.019,0.495,0.895,17.151,4.028,0.061
-0.003,0.478,0.885,19.531,0.916,2.075
-0.006,0.453,0.865,21.912,0.305,3.540
0.025,0.438,0.833,21.240,0.671,7.568
0.030,0.405,0.817,18.127,-1.892,12.268
0.047,0.389,0.816,14.038,-5.432,17.639
0.068,0.391,0.812,12.878,-8.667,21.545
0.087,0.381,0.813,12.451,-9.705,20.569
0.109,0.380,0.828,11.780,-8.362,17.029
0.110,0.402,0.842,10.986,-8.606,13.855
0.088,0.424,0.876,9.033,-7.812,9.338
0.076,0.428,0.896,8.301,-4.028,5.798
0.076,0.433,0.903,8.728,0.000,4.028
0.058,0.429,0.911,9.583,1.221,1.709
0.047,0.424,0.913,10.925,0.671,-0.671
0.033,0.417,0.920,11.536,0.122,-1.709
0.021,0.406,0.923,11.841,-0.427,-2.319
0.017,0.405,0.917,11.658,-1.221,-1.709
0.020,0.406,0.914,10.376,-2.075,-0.549
0.013,0.398,0.919,8.179,-2.319,0.793
0.011,0.395,0.924,5.920,-2.075,2.258
0.005,0.399,0.941,3.296,-1.587,3.906
0.000,0.402,0.963,0.183,-1.709,4.639
-0.009,0.411,0.982,-1.526,-2.258,4.822
-0.016,0.425,0.992,-2.686,-2.808,5.005
-0.027,0.423,0.996,-3.601,-2.930,4.578
-0.037,0.423,1.001,-3.967,-1.831,3.540
-0.049,0.427,1.000,-3.235,-0.183,2.563
-0.057,0.426,0.997,-1.587,1.099,2.075
-0.061,0.434,0.990,0.916,2.136,1.953
-0.057,0.436,0.977,2.930,3.113,2.563
-0.052,0.432,0.961,4.578,3.723,2.808
-0.043,0.429,0.945,5.737,4.211,2.991
-0.032,0.429,0.924,6.042,5.005,3.601
-0.022,0.443,0.907,6.287,5.432,3.723
-0.012,0.453,0.896,6.226,6.104,3.662
0.001,0.460,0.877,6.409,6.653,3.967
0.018,0.461,0.852,6.958,6.775,4.944
0.043,0.466,0.821,7.141,6.042,6.348
0.066,0.473,0.802,5.920,5.005,7.629
0.069,0.480,0.807,3.296,4.272,7.996
0.080,0.478,0.811,1.038,5.005,7.629
0.094,0.475,0.805,-0.549,6.104,7.874
0.103,0.469,0.796,-1.831,5.493,8.789
0.110,0.467,0.789,-3.357,3.845,9.583
0.115,0.472,0.790,-5.005,2.991,9.705
0.119,0.473,0.793,-6.714,3.113,9.216
0.118,0.466,0.797,-8.301,3.662,8.179
0.121,0.457,0.803,-8.850,3.967,7.141
0.126,0.460,0.815,-9.094,4.028,6.042
0.123,0.475,0.839,-9.705,3.967,4.395
0.120,0.473,0.858,-9.521,4.333,2.136
0.116,0.470,0.871,-8.240,4.700,0.366

-0.266,-0.554,2.188,-83.862,56.946,-15.564
-0.311,-0.753,2.413,-92.529,42.725,-0.977
-0.278,-0.894,2.514,-87.341,18.066,7.019
-0.159,-0.971,2.426,-69.702,-3.906,11.230
-0.031,-0.964,2.167,-43.091,-20.081,15.320
0.107,-0.929,1.789,-17.578,-33.813,13.428
0.206,-0.956,1.346,3.235,-46.143,0.854
0.267,-0.940,0.932,12.146,-44.067,-17.761
0.336,-0.770,0.483,1.038,-13.367,-41.504
0.431,-0.533,0.163,-13.428,20.447,-67.322
0.448,-0.259,-0.010,-41.504,40.039,-91.370
0.376,0.137,-0.068,-68.726,43.945,-102.478
0.304,0.596,-0.101,-80.017,41.016,-96.069
0.310,1.104,-0.173,-78.064,34.851,-76.904
0.382,1.543,-0.273,-67.200,26.917,-52.856
0.467,1.916,-0.331,-57.068,14.343,-33.020
0.522,2.208,-0.300,-49.072,-2.136,-19.592
0.545,2.359,-0.248,-47.241,-15.137,-16.785
0.498,2.426,-0.135,-48.340,-27.039,-16.418
0.393,2.455,0.011,-46.753,-39.795,-13.916
0.204,2.420,0.133,-35.828,-54.199,-12.390
0.123,2.283,0.184,-25.330,-51.575,-9.460
-0.075,2.130,0.165,-15.015,-57.373,7.751
-0.133,1.962,0.105,-2.380,-55.725,22.217
-0.133,1.810,0.052,8.240,-46.631,41.260
-0.058,1.651,0.042,17.090,-36.316,53.711
0.047,1.503,0.056,24.536,-24.902,57.983
0.161,1.351,0.074,29.175,-12.268,58.777
0.269,1.188,0.109,31.250,-0.610,55.359
0.344,1.052,0.148,33.264,9.705,47.363
0.373,0.953,0.204,34.912,20.142,36.621
0.391,0.868,0.275,36.499,30.579,25.818
0.418,0.801,0.340,38.391,38.635,17.029
0.416,0.740,0.416,39.185,40.466,10.315
0.384,0.678,0.499,39.551,36.377,6.897
0.359,0.610,0.597,42.236,29.480,7.080
0.304,0.532,0.640,41.626,24.353,9.766
0.263,0.472,0.663,33.752,20.508,14.526
0.202,0.444,0.696,26.855,15.564,18.127
0.177,0.445,0.721,19.592,15.259,22.400
0.149,0.456,0.730,17.029,17.883,25.757
0.138,0.454,0.735,19.348,22.400,25.330
0.133,0.442,0.740,24.231,24.902,22.278
0.138,0.428,0.738,30.823,25.391,19.897
0.150,0.406,0.732,38.147,24.963,18.005
0.159,0.374,0.712,42.725,23.010,16.418
0.170,0.326,0.711,45.715,18.860,16.724
0.188,0.293,0.713,43.701,16.113,17.761
0.191,0.270,0.708,35.767,14.954,19.165
0.187,0.262,0.722,26.794,13.672,20.569
0.193,0.249,0.741,17.090,12.878,21.057
0.193,0.254,0.768,9.583,12.268,20.691
0.198,0.277,0.797,4.150,11.963,18.372
0.202,0.298,0.819,1.770,12.817,15.381
0.198,0.296,0.832,1.404,14.282,12.390
0.195,0.288,0.842,2.380,14.893,9.888
0.186,0.286,0.853,2.991,13.855,8.179
0.171,0.306,0.875,3.174,11.353,6.775
0.155,0.328,0.897,3.418,8.728,4.639
0.144,0.354,0.907,4.456,7.080,1.892
0.129,0.379,0.911,6.409,6.287,0.000
0.124,0.392,0.926,10.681,5.554,-2.014
0.120,0.405,0.906,12.756,6.104,-4.395
0.124,0.419,0.905,13.428,7.446,-4.333
0.133,0.423,0.900,14.771,7.568,-3.052
0.136,0.399,0.887,15.991,6.226,-0.488
0.148,0.384,0.874,14.465,3.662,3.113
0.157,0.375,0.860,10.986,-1.282,6.470
0.145,0.377,0.861,7.690,-6.897,9.338
0.142,0.383,0.863,4.883,-10.376,10.986
0.132,0.381,0.869,3.174,-11.902,11.047
0.131,0.386,0.871,2.258,-12.512,10.193
0.120,0.382,0.868,2.563,-12.817,8.606
0.107,0.365,0.869,3.967,-12.512,6.958
0.105,0.346,0.864,5.432,-11.597,6.042
0.124,0.347,0.846,6.165,-11.780,6.348
0.120,0.341,0.844,5.249,-14.221,6.897
0.107,0.319,0.850,3.479,-16.846,6.775
0.101,0.306,0.855,0.977,-17.639,6.592
0.094,0.310,0.865,-2.014,-17.578,6.714
0.080,0.314,0.880,-5.066,-17.822,6.348
0.065,0.321,0.895,-7.812,-17.944,5.676
0.056,0.339,0.916,-8.850,-17.151,5.798
0.067,0.363,0.923,-8.301,-15.625,6.836
0.090,0.389,0.915,-7.629,-15.076,8.545
0.101,0.408,0.908,-7.629,-17.700,10.681
0.100,0.417,0.911,-7.812,-21.057,11.719
0.104,0.435,0.909,-7.568,-23.132,11.597
0.106,0.455,0.907,-7.385,-23.743,11.108
0.091,0.462,0.913,-6.287,-24.231,9.766
0.079,0.464,0.914,-4.944,-23.437,8.362
0.064,0.471,0.909,-3.479,-21.790,7.324
0.047,0.475,0.914,-2.136,-20.142,5.310
0.037,0.480,0.924,-1.099,-18.066,2.502
0.023,0.475,0.938,-0.671,-14.893,-0.061
0.009,0.477,0.954,0.366,-11.841,-1.770
-0.001,0.468,0.965,1.526,-9.521,-2.747
-0.003,0.464,0.969,2.625,-8.484,-2.075
0.000,0.463,0.972,2.747,-9.338,-0.244
0.002,0.460,0.973,2.563,-11.536,2.502
0.008,0.455,0.974,1.953,-13.977,5.371
0.015,0.451,0.980,0.732,-15.991,7.629
0.019,0.455,0.991,-0.671,-17.639,9.033
0.012,0.452,1.003,-1.221,-18.738,8.545
-0.007,0.449,1.003,-1.160,-18.005,6.653
-0.025,0.446,0.997,-2.075,-15.198,4.700
-0.043,0.452,0.989,-3.113,-11.841,3.052
-0.063,0.457,0.985,-3.967,-9.521,1.831
-0.081,0.460,0.974,-3.235,-7.690,1.343
-0.083,0.459,0.959,-1.709,-6.592,1.587
-0.081,0.470,0.937,-0.061,-6.287,1.770
-0.077,0.483,0.921,0.793,-6.165,2.502
-0.065,0.482,0.906,1.709,-5.188,2.502
-0.055,0.497,0.895,2.808,-3.845,2.258
-0.040,0.502,0.881,2.991,-1.953,1.831
-0.022,0.508,0.862,3.479,-0.183,2.258
-0.006,0.507,0.846,3.296,0.732,3.113
0.005,0.507,0.836,2.991,0.916,3.784
0.016,0.501,0.829,3.052,1.221,4.333

-0.295,-0.687,2.028,-30.823,12.817,15.137
-0.312,-0.813,2.081,-30.334,4.089,24.109
-0.299,-0.957,2.079,-28.625,-3.662,30.334
-0.241,-1.144,2.031,-31.860,-9.827,32.959
-0.172,-1.217,1.898,-30.823,-18.433,36.316
-0.105,-1.165,1.667,-23.315,-28.870,35.522
-0.079,-1.069,1.329,-17.395,-31.372,24.048
-0.072,-0.940,0.906,-19.043,-18.494,2.319
-0.088,-0.733,0.531,-24.963,3.235,-25.146
-0.056,-0.470,0.190,-40.039,28.076,-54.016
-0.026,-0.165,-0.056,-60.852,47.241,-77.820
0.046,0.232,-0.259,-77.881,57.251,-87.830
0.187,0.783,-0.477,-89.966,61.035,-84.229
0.307,1.344,-0.613,-103.271,54.688,-77.515
0.379,1.842,-0.643,-120.850,39.612,-77.576
0.424,2.310,-0.525,-127.625,26.550,-81.360
0.384,2.582,-0.313,-121.582,23.682,-85.815
0.358,2.673,-0.109,-110.046,25.513,-85.938
0.344,2.682,0.054,-89.905,21.606,-72.449
0.285,2.604,0.153,-62.683,5.310,-49.438
0.212,2.480,0.228,-32.837,-16.541,-24.292
0.061,2.242,0.108,-5.859,-34.851,-4.822
0.215,2.055,0.092,6.348,-28.076,15.503
0.184,1.823,0.035,12.695,-30.090,40.833
0.258,1.639,0.008,16.541,-30.518,59.021
0.305,1.463,0.001,21.301,-31.250,74.402
0.330,1.271,0.008,26.001,-30.823,80.383
0.337,1.109,0.034,29.785,-25.330,74.951
0.338,0.984,0.074,32.959,-13.611,64.514
0.343,0.860,0.130,34.790,0.122,51.941
0.334,0.760,0.209,36.926,12.634,38.025
0.333,0.686,0.295,39.185,23.987,25.940
0.323,0.625,0.395,40.527,32.288,17.334
0.307,0.593,0.486,42.358,35.278,10.559
0.293,0.543,0.586,43.945,35.583,3.174
0.248,0.518,0.664,45.654,37.659,-1.587
0.202,0.509,0.713,46.997,41.199,-6.226
0.164,0.487,0.733,46.936,44.800,-9.399
0.142,0.470,0.768,43.884,45.166,-9.216
0.092,0.435,0.782,42.419,38.391,-4.089
0.081,0.392,0.795,43.213,34.729,0.610
0.079,0.344,0.808,44.250,33.875,5.981
0.083,0.304,0.811,45.837,28.809,11.108
0.111,0.263,0.807,47.485,21.667,15.747
0.145,0.242,0.811,44.434,16.724,20.447
0.176,0.221,0.819,40.588,14.160,25.024
0.195,0.221,0.828,35.583,11.902,28.015
0.211,0.224,0.832,27.710,11.353,28.259
0.224,0.218,0.840,20.630,12.695,27.832
0.235,0.203,0.851,16.357,13.794,27.344
0.244,0.201,0.860,12.512,12.451,27.100
0.237,0.201,0.889,8.911,8.362,25.879
0.238,0.207,0.919,7.141,3.662,23.376
0.224,0.211,0.971,6.531,-0.916,19.775
0.193,0.217,1.007,4.150,-2.869,14.343
0.175,0.224,1.017,4.272,-2.197,9.888
0.167,0.250,1.018,7.385,-1.648,7.812
0.163,0.279,0.999,11.414,-2.869,6.226
0.161,0.315,0.976,14.282,-5.798,4.211
0.136,0.332,0.953,16.968,-9.460,1.648
0.112,0.345,0.925,18.494,-11.414,0.244
0.090,0.362,0.913,18.005,-12.024,-0.305
0.070,0.363,0.910,16.174,-12.207,-0.244
0.054,0.359,0.911,14.282,-13.367,1.343
0.039,0.360,0.918,11.963,-15.259,4.517
0.033,0.372,0.930,10.315,-17.212,7.935
0.040,0.376,0.940,9.766,-18.799,11.353
0.048,0.380,0.943,10.498,-20.325,14.282
0.059,0.380,0.933,11.475,-22.339,16.968
0.057,0.386,0.917,12.939,-24.719,19.165
0.055,0.379,0.895,13.916,-26.428,19.897
0.048,0.380,0.876,14.893,-26.855,19.043
0.042,0.382,0.861,15.564,-26.550,18.127
0.042,0.365,0.851,15.259,-26.306,17.578
0.018,0.350,0.856,13.672,-26.489,16.113
0.001,0.341,0.863,11.292,-25.879,15.076
-0.010,0.330,0.859,8.789,-24.902,15.320
-0.014,0.325,0.859,7.446,-24.109,15.503
-0.020,0.329,0.862,7.019,-24.048,14.771
-0.028,0.323,0.880,5.859,-23.865,12.634
-0.037,0.332,0.905,3.906,-22.827,10.315
-0.057,0.331,0.937,1.709,-21.118,7.202
-0.076,0.320,0.966,-0.244,-18.433,3.540
-0.087,0.331,0.989,-2.075,-15.381,1.282
-0.089,0.352,1.007,-4.456,-12.817,0.000
-0.096,0.353,1.031,-7.019,-11.292,-0.244
-0.107,0.357,1.052,-8.423,-10.437,-0.122
-0.102,0.398,1.065,-8.057,-9.399,0.488
-0.101,0.404,1.071,-8.972,-8.423,0.793
-0.111,0.396,1.084,-8.728,-7.446,0.305
-0.115,0.414,1.083,-6.348,-6.165,0.732
-0.111,0.419,1.069,-4.150,-4.150,0.366
-0.117,0.426,1.054,-1.831,-2.563,0.000
-0.114,0.424,1.036,-0.732,-1.282,-0.427
-0.108,0.422,1.017,-0.244,0.610,-1.099
-0.098,0.429,0.998,0.183,2.686,-1.465
-0.079,0.435,0.969,0.366,4.944,-2.258
-0.058,0.440,0.939,-0.305,6.714,-2.869
-0.034,0.448,0.911,-1.160,7.935,-2.808
-0.006,0.453,0.885,-1.831,9.338,-1.770
0.019,0.453,0.861,-2.686,10.254,-0.183
0.046,0.441,0.848,-2.930,9.705,1.709
0.066,0.431,0.844,-3.723,8.362,3.662
0.080,0.426,0.830,-4.761,6.958,6.287
0.084,0.426,0.829,-4.089,4.089,8.301
0.082,0.412,0.837,-3.723,1.465,8.667
0.070,0.400,0.851,-2.991,0.366,8.728
0.066,0.389,0.857,-2.319,0.610,8.362
0.062,0.386,0.854,-2.563,1.099,7.874
0.048,0.383,0.862,-3.906,1.282,6.653
0.026,0.383,0.873,-4.700,1.770,4.761
0.021,0.382,0.875,-4.517,3.296,3.479
0.016,0.397,0.887,-3.235,4.822,2.441
0.008,0.405,0.898,-1.770,5.737,0.793
0.003,0.403,0.900,0.549,6.592,-0.183
0.005,0.398,0.901,3.174,7.263,-0.244
0.012,0.400,0.897,3.906,7.019,-0.061
0.010,0.397,0.898,3.479,5.310,0.427
0.004,0.399,0.895,3.296,3.235,0.793

-0.368,-0.871,2.163,-56.824,36.621,17.761
-0.417,-1.022,2.267,-70.435,17.944,25.757
-0.374,-1.256,2.286,-76.721,0.854,28.137
-0.303,-1.418,2.176,-65.918,-15.137,37.415
-0.168,-1.448,1.983,-55.176,-30.334,44.739
-0.074,-1.384,1.593,-43.152,-46.387,41.931
-0.022,-1.250,1.165,-31.006,-60.974,31.006
0.130,-1.146,0.580,-26.184,-56.519,12.756
0.291,-0.948,0.048,-31.860,-34.302,-6.470
0.411,-0.640,-0.371,-48.950,-5.981,-32.898
0.507,-0.142,-0.661,-79.956,19.531,-63.416
0.554,0.509,-0.855,-106.079,33.264,-85.632
0.453,1.319,-0.900,-121.033,40.588,-97.168
0.309,1.907,-0.761,-130.249,49.988,-112.244
0.296,2.212,-0.556,-131.836,62.134,-123.596
0.361,2.429,-0.376,-120.850,63.599,-112.549
0.459,2.565,-0.234,-100.098,49.744,-83.008
0.518,2.630,-0.076,-77.942,23.254,-51.086
0.501,2.608,0.060,-55.359,-1.709,-30.090
0.448,2.518,0.160,-34.363,-14.526,-19.836
0.398,2.330,0.207,-15.625,-19.836,-13.916
0.258,2.122,0.227,1.099,-18.860,-10.010
0.150,1.949,0.165,6.165,-13.000,12.329
0.127,1.789,0.157,9.949,-26.306,32.349
0.096,1.642,0.158,8.423,-33.142,51.514
0.139,1.499,0.161,8.911,-36.133,68.115
0.174,1.357,0.168,13.184,-34.424,73.608
0.226,1.234,0.164,17.944,-25.024,74.524
0.277,1.109,0.167,21.301,-14.343,71.106
0.308,1.019,0.179,24.170,-4.395,63.965
0.321,0.937,0.218,24.841,5.066,53.772
0.295,0.854,0.279,25.940,14.221,42.053
0.281,0.800,0.378,30.090,20.142,30.334
0.251,0.748,0.454,32.898,24.719,18.738
0.237,0.699,0.521,38.757,26.550,11.414
0.203,0.668,0.578,46.936,26.489,7.812
0.181,0.628,0.610,52.002,24.841,4.822
0.149,0.566,0.644,52.795,22.766,2.991
0.118,0.496,0.662,51.025,22.156,4.639
0.099,0.458,0.672,47.241,24.658,8.484
0.105,0.417,0.677,42.358,28.931,12.756
0.123,0.379,0.677,35.400,32.959,16.052
0.145,0.380,0.697,29.419,34.363,18.677
0.175,0.373,0.725,24.780,33.508,17.578
0.191,0.354,0.760,20.325,31.616,15.198
0.190,0.336,0.791,17.395,29.419,13.550
0.202,0.324,0.853,15.198,26.733,12.146
0.215,0.315,0.875,7.568,25.452,12.390
0.209,0.308,0.913,0.916,23.804,14.526
0.203,0.290,0.941,-2.686,22.949,15.991
0.218,0.301,0.964,-3.540,23.071,17.822
0.235,0.312,0.969,-3.479,20.935,17.700
0.230,0.320,0.976,-1.953,16.052,15.808
0.229,0.304,0.975,0.122,11.353,13.367
0.221,0.300,0.979,3.418,6.592,11.169
0.207,0.312,0.976,8.423,0.488,7.935
0.186,0.319,0.968,13.367,-3.357,3.174
0.159,0.353,0.962,18.188,-4.089,0.610
0.136,0.358,0.954,19.958,-3.357,-2.930
0.122,0.355,0.943,20.630,-2.197,-7.874
0.108,0.360,0.933,21.423,-1.709,-8.545
0.101,0.377,0.926,20.813,-3.296,-7.202
0.090,0.383,0.918,19.409,-7.385,-5.066
0.073,0.399,0.914,18.433,-11.597,-1.709
0.070,0.417,0.912,18.127,-14.343,0.305
0.068,0.440,0.911,19.043,-16.479,2.014
0.055,0.443,0.907,19.531,-17.761,3.845
0.046,0.430,0.907,16.846,-17.090,5.981
0.039,0.412,0.912,13.062,-17.029,8.362
0.035,0.418,0.913,11.414,-19.714,11.963
0.042,0.411,0.905,12.207,-22.339,14.832
0.055,0.401,0.896,15.015,-25.452,16.541
0.065,0.393,0.893,17.822,-29.297,18.250
0.073,0.391,0.885,20.935,-32.837,18.616
0.068,0.377,0.879,23.926,-35.034,17.334
0.061,0.358,0.867,25.024,-35.034,15.320
0.045,0.344,0.858,24.414,-33.936,13.977
0.023,0.339,0.864,23.010,-32.593,13.062
0.001,0.324,0.876,20.813,-30.762,12.024
-0.008,0.304,0.872,18.738,-28.748,12.451
-0.012,0.294,0.875,16.174,-27.771,13.428
-0.016,0.294,0.895,13.855,-28.015,13.489
-0.023,0.290,0.913,11.047,-27.893,12.817
-0.038,0.274,0.938,7.690,-26.855,12.146
-0.049,0.284,0.954,4.211,-25.208,10.437
-0.079,0.289,0.982,0.244,-22.583,6.592
-0.107,0.290,1.003,-2.197,-17.151,1.770
-0.124,0.307,1.026,-3.479,-10.193,-2.014
-0.126,0.320,1.033,-4.700,-4.333,-4.639
-0.132,0.326,1.047,-6.348,-0.793,-6.165
-0.129,0.340,1.051,-7.812,1.526,-6.287
-0.120,0.360,1.055,-9.033,3.418,-5.310
-0.106,0.385,1.064,-9.888,4.578,-3.723
-0.094,0.399,1.066,-9.888,5.188,-1.953
-0.075,0.420,1.057,-9.216,5.737,-0.305
-0.052,0.441,1.039,-8.179,5.676,1.953
-0.022,0.471,1.011,-6.042,4.700,3.662
-0.005,0.490,0.983,-3.418,3.662,4.517
0.013,0.491,0.947,0.305,3.174,5.066
0.035,0.492,0.902,4.150,2.930,5.249
0.051,0.483,0.862,6.531,2.441,4.822
0.052,0.474,0.831,7.996,1.221,4.395
0.060,0.471,0.805,8.728,0.793,3.601
0.060,0.452,0.787,8.179,1.221,2.502
0.055,0.443,0.786,7.446,1.526,1.282
0.044,0.433,0.784,6.104,2.014,0.549
0.028,0.411,0.793,3.784,2.747,0.488
0.018,0.394,0.805,0.793,3.601,1.343
0.012,0.396,0.821,-1.953,3.113,2.441
0.009,0.391,0.838,-4.883,2.014,4.028
0.009,0.387,0.855,-6.714,1.282,5.371
0.022,0.394,0.868,-7.874,1.099,5.859
0.023,0.402,0.887,-8.484,1.099,5.310
0.024,0.416,0.903,-8.545,1.770,3.845
0.028,0.433,0.910,-8.423,2.502,2.075
0.023,0.443,0.919,-7.446,3.174,0.671
0.011,0.444,0.923,-5.737,4.456,-0.366
0.014,0.447,0.922,-3.845,5.249,-0.488
0.014,0.451,0.920,-2.563,4.211,-0.305

-0.450,-0.829,2.099,-73.120,7.629,14.709
-0.525,-1.011,2.301,-79.834,-0.183,21.240
-0.574,-1.086,2.426,-71.960,-11.047,25.513
-0.507,-1.131,2.380,-52.856,-17.517,24.902
-0.352,-1.155,2.193,-27.771,-23.132,22.278
-0.255,-1.173,1.817,-1.526,-36.133,18.494
-0.181,-1.158,1.392,15.564,-46.631,5.859
-0.066,-1.137,0.955,22.400,-35.339,-16.418
0.088,-0.979,0.479,18.311,-6.836,-35.522
0.187,-0.708,0.114,3.784,19.104,-55.969
0.303,-0.357,-0.176,-25.513,37.109,-80.261
0.398,0.118,-0.407,-55.908,42.053,-96.252
0.418,0.693,-0.587,-76.477,42.969,-98.755
0.398,1.315,-0.688,-87.891,47.363,-96.069
0.350,1.908,-0.678,-93.994,55.237,-94.971
0.285,2.405,-0.556,-93.323,64.514,-92.163
0.218,2.728,-0.358,-90.881,69.580,-85.266
0.205,2.867,-0.130,-84.534,62.744,-68.909
0.188,2.899,0.074,-70.374,39.612,-42.480
0.164,2.802,0.226,-49.194,11.841,-14.099
0.216,2.672,0.375,-27.100,-12.207,6.531
0.073,2.364,0.351,-6.287,-32.349,14.954
0.221,2.135,0.297,2.197,-16.907,28.015
0.198,1.930,0.230,7.874,-17.517,44.678
0.243,1.707,0.158,8.057,-13.977,53.345
0.278,1.513,0.113,9.399,-11.292,61.646
0.311,1.342,0.088,13.184,-10.132,61.584
0.348,1.192,0.079,16.785,-5.798,57.678
0.385,1.056,0.095,19.104,1.892,49.011
0.424,0.969,0.120,20.691,10.803,39.368
0.450,0.902,0.169,20.813,17.334,29.114
0.455,0.843,0.237,20.691,21.667,17.334
0.451,0.778,0.341,23.804,24.353,7.202
